    225,  -5.77067852,  -1.95808315
    226,  -4.80504751,   1.89779019
    227,   5.05335665,  0.209422886
    228,  -6.60639668, -0.779892623
    229,    6.8221674,  0.533313811
    230,   6.71076775, -0.806623697
    231,  -6.60254622,  0.731380463
    232,  -9.02685738,   2.94403052
    233,   4.84093666,  -1.86462605
    234,  -5.31690359,  0.863456964
    235,   5.68247986,    2.0667243
    236,   5.49312115, -0.855681002
    237,   6.97810364,   -1.9362241
    238,  -6.93704081,   1.89963353
    239,   -4.3305459,  0.995907068
    240,  -5.70095301, -0.0666703954
    241,   5.81548166,   1.02337027
    242,  -5.46258831, -0.901340067
    243,   5.97897911, 0.0207604542
    244,  -4.75171328,  -1.45690513
    245,   -0.2749376,  -1.68101323
    246,  -1.12292743,   0.28360334
    247,  -1.46056604, -0.000412537513
    248,  -1.70163703,  -0.26467675
    249,  -1.81313455, -0.417018473
    250,  0.305675834,  -1.11609352
    251, 0.0565605275,  -1.42988515
    252,   2.25856543,  0.858026624
    253,  0.306740731,   1.70335138
    254,   1.69552422,  0.290523946
    255,  0.725560069,   2.11002254
    256, -0.342889965,   1.15365958
    257, -0.495503247,  0.979210377
    258, -0.582758427,  0.828433752
    259, -0.741572499,  0.724160254
    260, -0.915505588,  0.555731654
    261,  -1.01436019,  0.392636895
    262,   1.10085809, -0.316216856
    263,  0.808303475, -0.621525109
    264,  0.598220587, -0.870934844
    265,  0.602371752,    1.9907887
    266,   2.14929485,  0.691422701
    267,  0.438157499,   1.87667274
    268,  0.138506278,   1.60167277
    269,   1.86466575,  0.404705167
    270,    1.5866127,  0.119267002
    271,  0.896929681,   2.30971384
    272, -0.0515288599,   1.43809354
    273,  -0.17127414,   1.27051842
    274,  -1.29499984,  0.175429806
    275,  -1.55462945, -0.158512503
    276,  -1.98025346, -0.525892377
    277,  -2.10996461,  -0.69248718
    278,   1.98776603,  0.566678882
    279,   1.40111697, -0.0944102705
    280, -0.556631505,  -2.00217223
    281,  -2.27618456, -0.824606657
    282, -0.784483194,  -2.25791693
    283,   2.41862965,  0.967344463
    284,  -2.39688587,  -1.00669956
    285, -0.990562439,  -2.38900352
    286,    1.1258812,   2.56208563
    287,   2.58861804,     1.141379
    288,  -1.13119936,  -2.56241369
    289,   -2.5710218,  -1.14916897
    290,  -2.52117538,  -2.48429513
    291,  -2.07405114,  -2.76027584
    292,  -2.78402567,  -1.60041773
    293,  -2.76075625,   -2.0797255
    294,   -1.3517015,  -2.70878863
    295,  -1.58124256,   -2.7823441
    296,    2.7546823,   2.07208061
    297,   2.71637511,   1.35656786
    298,   2.80070829,   1.81915414
    299,  -1.81913924,  -2.80719066
    300,  -2.71691561,  -1.37202871
    301,    1.3645786,   2.71366477
    302,  -2.80676627,  -1.83798218
    303,   1.83461666,   2.80179167
    304,   1.59839022,   2.78375268
    305,   2.64349031,   2.31926298
    306,   2.28994751,   2.65640712
    307,  -2.32306385,  -2.64888382
    308,   2.78182817,     1.582968
    309,    2.0773685,   2.75845742
    310,  -2.66275764,  -2.29351425
    311,   2.48134995,   2.52125287
    312,  -1.94663727, -0.223621026
    313,   1.85787451,  0.112641022
    314,  -1.29188275,  0.502108037
    315,   0.48292622,   2.24609661
    316,  0.152781874,   1.87982166
    317, -0.657875299,   1.15892577
    318, -0.997026443,   0.79855597
    319,  -1.58751988,  0.202617198
    320,   1.68089974, -0.142544195
    321, -0.104660325,   1.70304978
    322,  -2.30029225, -0.475673407
    323,   2.44481087,  0.710400701
    324,  -2.58491635, -0.861014366
    325, -0.816441655,  -2.56479287
    326,    2.6675117,  0.887153149
    327,   1.14876771,   2.91041827
    328,   2.91098404,   1.12685132
    329,  -2.91439748,  -1.16017723
    330,  -1.10790575,  -2.89105034
    331,   1.46862137,   2.99606895
    332,   2.01236439,    3.0664618
    333,  -3.07721496,  -2.02077746
    334,  -3.00301647,  -1.47590363
    335,   2.92269468,   2.31022215
    336,  -2.31339288,  -2.93481088
    337,   3.03224802,   1.65215182
    338,  -1.97512722,  -3.08332753
    339,  -1.42658281,  -2.99242592
    340,  -1.64885557,  -3.04179835
    341,  -2.82468462,  -2.50154448
    342,   2.30029416,    2.9277606
    343,  -2.93829417,  -2.30964994
    344,   3.07121992,   1.97557795
    345,  -2.65008163,  -2.77332711
    346,   2.49206924,   2.81851387
    347,   2.99340701,   1.43404818
    348,  -3.04629326,  -1.69755149
    349,   2.76027274,   2.64441705
    350,   1.69130766,   3.03752089
    351, -0.152431831,  -1.96787512
    352,  0.700043678,  -1.11997604
    353,   1.09831274,  -0.71298188
    354,   0.46471411,  -1.45898652
    355,  0.891275704, -0.914041102
    356, 0.0961804539,  -1.73008072
    357,   1.44144738, -0.481312126
    358, -0.400082499,  -2.31431675
    359,  0.841900945,   2.61457801
    360,   2.20013022,    0.3714059
    361,  -1.73428941, -0.0166186187
    362, -0.418282241,   1.44481671
    363,  -0.78770566,  0.955678999
