    139,    5.3910861,  -2.46922088
    140,   5.51977921,  -2.44536901
    141,   5.64704752,  -2.41481447
    142,   5.77254248,   -2.3776412
    143,    5.8959198,    -2.333951
    144,   6.01684141,  -2.28386354
    145,   6.13497639,  -2.22751641
    146,         6.25,  -2.16506362
    147,   6.36159754,  -2.09667635
    148,   6.46946335,  -2.02254248
    149,   6.57330084,  -1.94286489
    150,   6.67282629,  -1.85786211
    151,   6.76776695,  -1.76776695
    152,     6.857862,  -1.67282653
    153,   6.94286489,  -1.57330096
    154,   7.02254248,  -1.46946311
    155,   7.09667635,  -1.36159754
    156,   7.16506338,        -1.25
    157,   7.22751617,  -1.13497627
    158,   7.28386354,  -1.01684165
    159,     7.333951, -0.895919859
    160,    7.3776412, -0.772542477
    161,   7.41481447, -0.647047639
    162,   7.44536877, -0.519779205
    163,   7.46922064, -0.391086161
    164,   7.48630476, -0.261321157
    165,   7.49657393, -0.130839884
    166,          7.5,           0.
    167,   7.49657393,  0.130839884
    168,   7.48630476,  0.261321157
    169,   7.46922064,  0.391086161
    170,   7.44536877,  0.519779205
    171,   7.41481447,  0.647047639
    172,    7.3776412,  0.772542477
    173,     7.333951,  0.895919859
    174,   7.28386354,   1.01684165
    175,   7.22751617,   1.13497627
    176,   7.16506338,         1.25
    177,   7.09667635,   1.36159754
    178,   7.02254248,   1.46946311
    179,   6.94286489,   1.57330096
    180,     6.857862,   1.67282653
    181,   6.76776695,   1.76776695
    182,   6.67282629,   1.85786211
    183,   6.57330084,   1.94286489
    184,   6.46946335,   2.02254248
    185,   6.36159754,   2.09667635
    186,         6.25,   2.16506362
    187,   6.13497639,   2.22751641
    188,   6.01684141,   2.28386354
    189,    5.8959198,     2.333951
    190,   5.77254248,    2.3776412
    191,   5.64704752,   2.41481447
    192,   5.51977921,   2.44536901
    193,    5.3910861,   2.46922088
    194,   5.26132107,   2.48630476
    195,   5.13083982,   2.49657393
    196,           5.,          2.5
    197,   4.86916018,   2.49657393
    198,   4.73867893,   2.48630476
    199,    4.6089139,   2.46922088
    200,   4.48022079,   2.44536901
    201,   4.35295248,   2.41481447
    202,   4.22745752,    2.3776412
    203,    4.1040802,     2.333951
    204,   3.98315835,   2.28386354
    205,   3.86502385,   2.22751641
    206,         3.75,   2.16506362
    207,   3.63840246,   2.09667635
    208,   3.53053689,   2.02254248
    209,   3.42669892,   1.94286489
    210,   3.32717347,   1.85786211
    211,   3.23223305,   1.76776695
    212,     3.142138,   1.67282653
    213,   3.05713511,   1.57330096
    214,   2.97745752,   1.46946311
    215,   2.90332365,   1.36159754
    216,   2.83493638,         1.25
    217,   2.77248359,   1.13497627
    218,   2.71613646,   1.01684165
    219,     2.666049,  0.895919859
    220,    2.6223588,  0.772542477
    221,   2.58518553,  0.647047639
    222,   2.55463099,  0.519779205
    223,   2.53077912,  0.391086161
    224,   2.51369524,  0.261321157
    225,   2.50342607,  0.130839884
    226,   4.37901449,  -4.07121134
    227,   3.49613309,  -3.86853838
    228,   4.25435448,   4.07178593
    229,   5.27509785,  -4.16252851
    230,   3.49217558,   3.93059707
    231,   5.76489925,   4.11099625
    232,   6.26852274,   -4.0806098
    233,   6.56464005,   3.64199829
    234,   2.26512933,   2.84278131
    235,   2.49631071,  -3.85340452
    236,   7.90697384,   3.17271471
    237,   6.38531923,   4.17344189
    238,   9.42349815, 0.0408562347
    239,   7.96315765,  -3.44246221
    240,     2.764328,   3.75493288
    241,   8.43085194,   2.33633232
    242,   7.20183086,  -3.99233079
    243,   8.69438839,  -1.92479789
    244,  0.672789514,   0.65663588
    245,   1.98499262,  -3.19654775
    246,  0.741620958, -0.933165312
    247,   1.15677464,  -1.72786558
    248,   1.66092026,   2.78368902
    249,   8.46519947,   -2.5783596
    250,   9.16281128,  -1.33215451
    251,   2.15600371,   3.29541874
    252,  0.915888608,   1.40280986
    253,  0.629843831,  -0.13640587
    254,   1.50137198,  -2.54839778
    255,   1.22323251,   2.11765909
    256,   9.32095528,  0.988161743
    257,   5.09028912,   4.17492342
    258,   8.82984829,   1.61598814
    259,   9.60340405, -0.690604925
    260,  0.310699821,  -1.69150317
    261,  0.192510068,   1.37409747
    262,   0.43808192,   1.99301279
    263,   9.24830246,  -2.27264643
    264,  0.579584181,   2.58439064
    265,  0.622348905,  -2.35516477
    266,   9.16942978,   -2.9466114
    267,  0.800487161,  -2.99531507
    268,   8.82627583,   3.09359789
    269,   1.03077698,   3.02188659
    270,   8.78389263,  -3.34248662
    271,   1.26303983,  -3.43001771
    272,   8.41691875,   3.87481093
    273,   1.55410492,    3.4318645
    274,    9.2052927,   2.31455469
    275,   9.47592449,     1.703125
    276,   10.1085844,  -1.12061918
    277, -0.232585028,   0.87426585
    278, -0.112253912,  0.199102998
    279,   10.2778082,  0.117075488
    280,   10.1079426,  0.699461401
    281,  -0.16965574,  -1.19559002
    282,   10.1707239, -0.437247217
    283, -0.0850165114, -0.512956262
    284,  0.290431112,   3.23444223
    285, -0.038244497,   2.56223536
    286,   9.44105148,  -3.67855358
    287,  -0.12202508,  -2.27865553
    288,  0.546470523,  -3.73841357
    289,   10.1017675,  -1.99978733
    290, -0.239124134,   1.92268264
    291,   9.82416153,  -2.91688633
    292,  0.144326612,  -3.00805783
    293,   9.18824387,   3.97083974
    294,   1.69963241,  -3.93752146
    295,   2.01274776,   4.07656336
    296,   7.76568222,   4.17764473
    297,   10.0420399,   1.44321418
    298, -0.826938927,  -1.46358788
    299,   10.7932034,   0.46848011
    300,   10.7969389,  -1.49345398
    301, -0.829004467,  0.493819743
    302,   10.7825737, -0.811108112
    303, -0.888400853,   1.13427222
    304, -0.796275139,  -2.10806537
    305,   10.8043213, -0.171531051
    306, -0.787267387, -0.171073928
    307, -0.788423419, -0.833416283
    308, -0.563602388,   3.22163224
    309,   10.8985662,  -2.13224697
    310, -0.878166616,   1.76446545
    311, -0.764842033,   2.45185781
    312,   10.3182106,  -3.82583046
    313,   10.6535587,  -2.83315635
    314, -0.629383206,  -2.88569856
    315, -0.310299248,  -3.86229539
    316,   8.83762074,  -4.09270048
    317,   1.10182858,  -4.22119045
    318,    9.6456213,   3.03623247
    319,   9.91976833,   2.20570374
    320,   7.15019608,   3.84292603
    321,   3.76996565,   4.50059605
    322,   3.80212021,  -4.48493719
    323,   10.7254896,   1.17212749
    324,   11.4090614,  -1.14015961
    325,  -1.41396415,  -1.15050149
    326,  -1.49379182,  0.806487381
    327,  -1.41572487,  -1.80197644
    328,   11.3882866, -0.509077489
    329,   11.4067879,  0.148170546
    330,  -1.45483291,  0.151049927
    331,  -1.42823911, -0.507292151
    332,   11.4776611,  -1.81020772
    333,  -1.51845741,   1.48676515
    334,   10.4740353,   2.84254432
    335,  -1.41619015,    3.0441463
    336,  -1.38385868,  -2.58210874
    337,  -1.49632788,    2.2221756
    338,   11.4699326,  -2.59114242
    339,   11.3336935,    -3.586658
    340, -0.213339791,   4.07207537
    341,  -1.22978997,  -3.57538176
    342,   10.1856241,   3.89679933
    343,   10.6336813,     1.961707
    344,    11.907918, -0.813468993
    345,   11.3966103,  0.861654222
    346,  -1.92670214,  -1.46667004
    347,  -2.10143638,  0.460031092
    348,   12.0897837,  -1.37655318
    349,   12.0142698, -0.236336172
    350,   -2.1711309,   1.13398123
    351,  -2.03295231, -0.874487519
    352,   11.2739849,   2.51800394
    353,  -2.05577779, -0.194744527
    354,  -2.06129098,  -2.12878704
    355,  -2.21958733,   1.88218808
    356,  -2.23914623,     2.712116
    357,   12.2172794,  -2.14728498
    358,   -1.2900604,   4.00164223
    359,   12.2820549,  -3.08308434
    360,  -2.08615017,  -3.08525729
    361,  0.953531563,   3.97669029
    362,   11.3529148,   1.64490473
    363,   12.6302252, -0.760357201
    364,  -2.63362384,  -1.44822586
    365,  -2.79122519,  0.698745191
    366,   12.0521202,  0.490169257
    367,  -2.60326028, 0.0991744548
    368,  -2.68584919, -0.548092425
    369,  -2.92938352,   1.45224774
    370,   12.0416737,   2.12802386
    371,  -3.03967524,   2.27234125
    372,   12.0583019,   1.27669728
    373,  -2.23328042,   3.67210031
    374,  -2.86500096,  -2.46007848
    375,   13.1170664,  -2.44681096
    376,   -3.3605783, 0.0385823846
    377,  -3.41175008,  -0.94426471
    378,   12.7080345, 0.0656752437
    379,   12.7481461,  0.857282877
    380,   12.0055685,   3.09788036
    381,   12.7748346,   1.69881332
    382,  -3.80722189,   1.76029861
    383,  -3.08256865,   3.17595696
    384,  -3.02000022,  -3.72919965
    385,    13.425539,  0.418327838
    386,   13.4837132,   1.22906065
    387,   11.1363888,   3.57008624
    388,   12.7912369,   2.61268044
    389,  -3.98163772,   2.64366412
    390,   -1.9338547,  -4.07796764
    391,   12.3139544,  -4.19767284
    392,   13.2784204,  -3.51552773
    393,   14.1965723,  0.709293246
    394,   13.3877478, -0.325974852
    395,   13.5036573,   2.09510589
    396,   11.8749847,   4.08196831
    397,   12.8898773,   3.74711561
    398,   14.0277777, 0.0267993398
    399,    14.234354,   1.59295452
    400,    13.491272,    2.9016459
    401,   13.3991089,  -0.99391371
    402,   14.2131147,   2.51979446
    403,  -3.96421742,  -2.61571336
    404,   14.0914364,  -2.70863891
    405,  -3.05524206,   4.10028934
    406,  -3.96435261,   3.65331841
    407,  -4.24374628,  0.459217131
    408,  -4.19770145,  -0.48458907
    409,   -4.1653018,  -1.46941686
    410,    13.948041,  -1.62715518
    411,  -4.27514744,  -3.89081883
    412,  -3.57611465,  0.941178501
    413,   12.9002504,  -1.55867922
    414,  -3.40797877,  -1.78753984
    415,  -4.32541656,   1.23213887
    416,   14.0434885,   3.52809262
    417,    14.207305,  -3.64483333
    418,   14.1271124, -0.653374076
    419,   2.35310197,  0.466374338
    420,   2.81136727,   1.53069603
    421,   2.52728701, -0.870487928
    422,   3.49438047,  -2.16166425
    423,   7.63955688,  0.208274081
    424,   7.33697557,   1.17188585
    425,   4.06040859,    2.4735775
    426,   7.17727518,   1.44369483
    427,   7.56495905, -0.756311119
    428,   6.77757883,   1.99074125
    429,   6.13025093,   2.41745901
    430,   4.36644077,   2.55421162
    431,   6.64843464,  -2.17077804
    432,   4.96286821,  -2.70310092
    433,   5.00227165,   2.66065884
    434,   5.64195967,   -2.6108253
    435,   6.12743711,  -2.36149907
    436,   2.39822698, -0.100761198
    437,   2.04966903, 0.0265585259
    438,    4.6608882,   2.69152927
    439,   5.32469368,  -2.73795462
    440,   3.43628621,   2.22726727
    441,   3.46625519,  -2.60608625
    442,   2.34862113, -0.704934657
    443,   2.98987365,  -1.81978595
    444,   2.22850752,  -1.18923521
    445,   7.16772842,  -2.10219693
    446,   7.55464697,  0.935251415
    447,   3.19013739,   2.08065438
    448,    3.1427865,  -2.14155269
    449,   2.95046043,   1.82722425
    450,   6.58106041,   2.36627698
    451,   3.70420051,   2.53529096
    452,   2.41476417,  0.963727355
    453,    6.4203577,   -2.4937501
    454,   2.57613969,   1.30524015
    455,   2.32402992, -0.369539738
    456,   2.76843262,   -1.4459523
    457,   5.26190948,   2.77385187
    458,   7.68314934,  0.552657843
    459,   5.87080622,   2.53982902
    460,   7.27373648,  -1.46420896
    461,   7.16810989,   -1.6371659
    462,   3.92501688,  -2.49062037
    463,   6.04048061,  -2.66625452
    464,   7.06490993,   1.74594748
    465,    7.4953599,  -1.08571148
    466,   7.69408846, -0.0685382858
    467,    4.4457159,  -2.85422158
    468,    5.6161747,   2.68734336
    469,   7.89959478, -0.420914024
    470,   7.61200714,   1.54156923
    471,   2.53964639,  -2.10950351
    472,   7.74209309,  -1.53771198
    473,   1.87464988,   0.70994848
    474,   5.09341526,  -3.23389387
    475,   4.86407995,   3.16684699
    476,   6.17346287,   3.00177526
    477,   8.13623428,   0.19722186
    478,   4.19032526,   3.00336528
    479,   7.31901073,   2.23741817
    480,   1.87373197, -0.635929942
    481,   8.11852455,  0.973654568
    482,   2.40138483,   1.90948093
    483,   2.08954811,   1.32467771
    484,   5.78281498,  -3.16695976
    485,   7.97580576, -0.944658518
    486,   3.15043092,   2.67897463
